plate,lat,lon
nu,7.679,-37.536
nu,7.654,-36.865
nu,7.401,-36.851
nu,7.363,-36.058
nu,7.023,-36.047
nu,6.935,-35.367
nu,6.614,-35.363
nu,6.616,-34.494
nu,6.618,-33.624
nu,6.104,-33.62
nu,6.076,-33.514
nu,5.649,-33.507
nu,5.647,-32.978
nu,4.804,-32.92
nu,3.96,-32.862
nu,3.986,-32.387
nu,4.011,-31.912
nu,4.036,-31.437
nu,4.061,-30.962
nu,3.255,-30.887
nu,2.449,-30.811
nu,1.643,-30.736
nu,1.607,-30.027
nu,0.797,-29.92
nu,0.849,-29.21
nu,0.953,-28.346
nu,1.007,-27.831
nu,1.062,-27.315
nu,1.159,-26.474
nu,0.498,-26.289
nu,0.556,-25.659
nu,0.614,-25.029
nu,-0.245,-24.821
nu,-1.103,-24.612
nu,-1.034,-24.051
nu,-0.964,-23.49
nu,-0.88,-22.936
nu,-0.796,-22.381
nu,-0.68,-21.544
nu,-0.588,-21.017
nu,-0.497,-20.49
nu,-0.333,-19.675
nu,-0.176,-18.85
nu,-0.073,-18.369
nu,0.031,-17.889
nu,0.15,-17.323
nu,0.269,-16.757
nu,0.299,-16.498
nu,-0.556,-16.252
nu,-0.52,-16.037
nu,-1.143,-15.841
nu,-1.073,-15.565
nu,-1.493,-15.41
nu,-1.301,-14.659
nu,-1.108,-13.909
nu,-0.915,-13.158
nu,-1.507,-12.93
nu,-2.099,-12.701
nu,-1.945,-12.164
nu,-2.4,-11.999
nu,-2.855,-11.834
nu,-3.013,-12.029
nu,-3.493,-11.898
nu,-3.972,-11.765
nu,-4.103,-12.097
nu,-4.587,-12.039
nu,-4.609,-12.145
nu,-5.026,-12.018
nu,-4.942,-11.604
nu,-5.415,-11.516
nu,-5.377,-11.167
nu,-5.93,-11.022
nu,-6.02,-11.267
nu,-6.755,-11.181
nu,-6.961,-11.993
nu,-7.165,-12.807
nu,-7.367,-13.621
nu,-7.889,-13.489
nu,-8.411,-13.357
nu,-8.374,-13.191
nu,-9.225,-13.023
nu,-9.276,-13.248
nu,-9.794,-13.166
nu,-9.825,-13.315
nu,-10.623,-13.174
nu,-11.421,-13.031
nu,-11.539,-13.524
nu,-11.655,-14.018
nu,-11.771,-14.511
nu,-11.885,-15.006
nu,-12.339,-14.908
nu,-12.32,-14.861
nu,-12.656,-14.791
nu,-12.577,-14.55
nu,-13.218,-14.41
nu,-13.265,-14.6
nu,-13.737,-14.539
nu,-14.208,-14.478
nu,-14.036,-13.643
nu,-14.849,-13.435
nu,-15.663,-13.226
nu,-15.688,-13.383
nu,-16.212,-13.239
nu,-16.323,-13.77
nu,-16.433,-14.302
nu,-16.765,-14.238
nu,-16.777,-14.369
nu,-17.386,-14.224
nu,-17.995,-14.079
nu,-17.893,-13.519
nu,-17.79,-12.96
nu,-18.287,-12.86
nu,-18.785,-12.759
nu,-18.747,-12.477
nu,-19.341,-12.37
nu,-19.935,-12.263
nu,-19.825,-11.945
nu,-20.278,-11.852
nu,-20.299,-11.971
nu,-21.176,-11.763
nu,-21.209,-12.007
nu,-21.735,-11.85
nu,-21.752,-11.936
nu,-22.153,-11.819
nu,-22.267,-12.364
nu,-22.379,-12.91
nu,-22.63,-12.851
nu,-22.73,-13.34
nu,-22.829,-13.829
nu,-23.544,-13.664
nu,-23.514,-13.57
nu,-24.146,-13.426
nu,-24.777,-13.28
nu,-24.887,-13.811
nu,-25.648,-13.663
nu,-25.738,-14.049
nu,-26.586,-13.816
nu,-26.564,-13.69
nu,-27.443,-13.482
nu,-28.321,-13.272
nu,-28.213,-12.746
nu,-28.941,-12.533
nu,-28.941,-12.533
nu,-29.098,-13.262
nu,-29.251,-13.99
nu,-29.852,-13.82
nu,-29.828,-13.716
nu,-30.491,-13.543
nu,-31.157,-13.367
nu,-31.179,-13.499
nu,-31.661,-13.371
nu,-32.143,-13.245
nu,-32.275,-13.883
nu,-32.4,-14.523
nu,-32.898,-14.446
nu,-33.499,-14.367
nu,-33.569,-14.702
nu,-34.043,-14.515
nu,-34.238,-15.274
nu,-34.69,-15.083
nu,-34.77,-15.266
nu,-35.182,-15.1
nu,-35.343,-16.027
nu,-35.499,-16.962
nu,-35.663,-17.703
nu,-36.068,-17.419
nu,-36.472,-17.085
nu,-36.562,-17.44
nu,-36.944,-17.333
nu,-37.374,-17.233
nu,-37.472,-17.533
nu,-38.025,-17.388
nu,-38.447,-17.05
nu,-38.401,-16.799
nu,-38.558,-16.361
nu,-38.883,-16.044
nu,-39.352,-15.965
nu,-39.681,-15.922
nu,-39.79,-16.415
nu,-40.273,-16.47
nu,-40.366,-16.867
nu,-40.79,-16.817
nu,-41.176,-16.744
nu,-41.519,-16.678
nu,-41.806,-16.332
nu,-42.338,-16.215
nu,-42.868,-16.43
nu,-42.868,-16.43
nu,-43.387,-16.33
nu,-43.684,-16.244
nu,-44.132,-16.086
nu,-44.58,-15.924
nu,-45.028,-15.76
nu,-45.476,-15.594
nu,-45.371,-14.894
nu,-45.898,-14.716
nu,-45.797,-13.81
nu,-46.688,-13.572
nu,-47.578,-13.325
nu,-47.471,-12.61
nu,-47.361,-11.898
nu,-47.245,-11.189
nu,-47.126,-10.483
nu,-47.649,-10.296
nu,-48.172,-10.104
nu,-48.694,-9.909
nu,-49.216,-9.71
nu,-49.091,-8.922
nu,-48.961,-8.139
nu,-49.283,-8.022
nu,-49.27,-7.961
nu,-50.059,-7.638
nu,-50.001,-7.433
nu,-50.61,-7.159
nu,-50.417,-6.16
nu,-50.216,-5.169
nu,-50.675,-4.943
nu,-51.133,-4.713
nu,-51.591,-4.478
nu,-52.049,-4.238
nu,-51.979,-3.956
nu,-52.764,-3.447
nu,-53.547,-2.92
nu,-54.327,-2.372
nu,-54.053,-1.382
nu,-54.453,-0.915
nu,-54.852,-0.438
nu,-54.852,-0.438
nu,-54.852,-0.438
nz,-34.545,-109.259
nz,-35.132,-108.797
nz,-35.24,-108.071
nz,-35.344,-107.343
nz,-35.394,-106.666
nz,-35.439,-105.988
nz,-35.524,-105.391
nz,-35.605,-104.793
nz,-35.694,-103.998
nz,-35.778,-103.202
nz,-35.854,-102.565
nz,-35.927,-101.926
nz,-35.997,-101.286
nz,-36.063,-100.645
nz,-36.133,-99.532
nz,-36.193,-98.417
nz,-36.294,-97.402
nz,-36.871,-97.413
nz,-36.921,-96.552
nz,-36.965,-95.689
nz,-36.985,-94.909
nz,-37.001,-94.13
nz,-37.717,-94.093
nz,-38.482,-93.996
nz,-38.429,-93.075
nz,-38.967,-93.022
nz,-38.918,-92.34
nz,-38.866,-91.658
nz,-39.349,-91.603
nz,-39.833,-91.548
nz,-40.282,-91.512
nz,-40.732,-91.476
nz,-41.102,-91.391
nz,-41.082,-90.739
nz,-41.059,-90.088
nz,-41.432,-90.054
nz,-41.378,-89.25
nz,-41.319,-88.447
nz,-41.273,-87.417
nz,-41.521,-87.336
nz,-41.392,-86.24
nz,-41.253,-85.148
nz,-41.191,-84.487
nz,-41.125,-83.827
nz,-41.674,-83.716
nz,-42.222,-83.604
nz,-42.873,-83.454
nz,-42.981,-83.448
nz,-42.861,-82.509
nz,-43.639,-82.351
nz,-44.404,-82.138
nz,-44.964,-81.935
nz,-44.876,-81.106
nz,-44.782,-80.281
nz,-44.666,-79.586
nz,-44.545,-78.893
nz,-44.411,-78.207
nz,-45.092,-77.99
nz,-45.589,-77.764
nz,-45.761,-77.661
nz,-45.643,-76.675
nz,-45.658,-76.006
nz,-45.658,-76.006
nz,-44.849,-75.821
nz,-44.051,-75.782
nz,-43.648,-75.632
nz,-42.972,-75.558
nz,-42.285,-75.402
nz,-41.826,-75.397
nz,-41.367,-75.392
nz,-40.863,-75.189
nz,-40.359,-75.195
nz,-39.813,-75.128
nz,-39.564,-75.15
nz,-39.068,-74.988
nz,-38.542,-74.836
nz,-38.138,-74.655
nz,-37.563,-74.596
nz,-36.725,-74.442
nz,-36.165,-74.262
nz,-35.578,-73.897
nz,-34.888,-73.675
nz,-34.29,-73.246
nz,-33.837,-72.938
nz,-33.358,-72.861
nz,-32.742,-72.889
nz,-32.319,-72.762
nz,-31.531,-72.678
nz,-30.965,-72.618
nz,-30.19,-72.6
nz,-29.536,-72.555
nz,-28.901,-72.433
nz,-28.278,-72.17
nz,-27.755,-71.958
nz,-27.248,-71.847
nz,-26.652,-71.752
nz,-25.84,-71.628
nz,-25.093,-71.524
nz,-24.263,-71.466
nz,-23.523,-71.389
nz,-22.758,-71.347
nz,-21.965,-71.307
nz,-21.965,-71.307
nz,-21.262,-71.249
nz,-20.758,-71.323
nz,-20.249,-71.362
nz,-19.811,-71.487
nz,-19.298,-71.746
nz,-18.721,-72.266
nz,-18.257,-72.737
nz,-17.747,-73.4
nz,-17.373,-73.949
nz,-16.823,-74.609
nz,-16.33,-75.292
nz,-15.736,-75.916
nz,-15.736,-75.916
nz,-15.219,-76.403
nz,-14.843,-76.765
nz,-14.467,-77.125
nz,-13.914,-77.639
nz,-13.387,-78.148
nz,-13.014,-78.407
nz,-12.641,-78.665
nz,-11.89,-79.147
nz,-11.291,-79.618
nz,-10.56,-79.997
nz,-9.921,-80.368
nz,-9.434,-80.701
nz,-8.665,-81.041
nz,-7.988,-81.375
nz,-7.306,-81.549
nz,-6.655,-81.784
nz,-6.003,-81.954
nz,-5.253,-81.999
nz,-4.504,-82.01
nz,-3.721,-81.926
nz,-3.245,-81.599
nz,-3.245,-81.599
nz,-3.0,-81.652
nz,-2.437,-81.532
nz,-1.814,-81.599
nz,-1.095,-81.415
nz,-0.284,-81.229
nz,0.432,-80.887
nz,1.053,-80.574
nz,1.549,-80.292
nz,2.074,-79.791
nz,2.427,-79.478
nz,2.78,-79.165
nz,3.392,-78.662
nz,4.066,-78.342
nz,4.832,-78.08
nz,5.505,-77.91
nz,6.005,-78.008
nz,6.005,-78.008
nz,6.053,-78.05
nz,6.122,-78.086
nz,6.239,-78.129
nz,6.343,-78.151
nz,6.461,-78.195
nz,6.502,-78.265
nz,6.564,-78.336
nz,6.66,-78.4
nz,6.757,-78.443
nz,6.853,-78.542
nz,6.942,-78.599
nz,6.997,-78.698
nz,7.031,-78.747
nz,7.1,-78.762
nz,7.232,-78.715
nz,7.337,-78.646
nz,7.337,-78.646
nz,7.329,-78.751
nz,7.319,-78.982
nz,7.301,-79.24
nz,7.228,-79.47
nz,7.184,-79.658
nz,7.16,-79.846
nz,7.101,-80.096
nz,7.133,-80.25
nz,7.133,-80.25
nz,7.221,-80.363
nz,7.335,-80.539
nz,7.415,-80.687
nz,7.358,-80.784
nz,7.294,-80.894
nz,7.222,-81.038
nz,7.172,-81.163
nz,7.099,-81.342
nz,7.055,-81.487
nz,7.039,-81.584
nz,7.061,-81.741
nz,7.061,-81.741
nz,6.978,-81.889
nz,6.95,-81.944
nz,6.967,-82.09
nz,7.008,-82.125
nz,7.041,-82.202
nz,7.129,-82.273
nz,7.251,-82.338
nz,7.296,-82.492
nz,7.307,-82.617
nz,7.278,-82.686
nz,7.283,-82.748
nz,7.303,-82.811
nz,7.366,-82.875
nz,7.366,-82.875
nz,7.118,-82.875
nz,6.562,-82.875
nz,5.833,-82.875
nz,5.054,-82.875
nz,4.563,-82.875
nz,4.072,-82.875
nz,3.595,-82.875
nz,3.118,-82.806
nz,3.165,-83.378
nz,3.139,-83.922
nz,3.112,-84.467
nz,2.534,-84.567
nz,2.066,-84.571
nz,1.598,-84.576
nz,1.644,-85.349
nz,0.832,-85.386
nz,0.88,-86.266
nz,0.929,-87.145
nz,0.977,-88.025
nz,1.025,-88.904
nz,1.073,-89.784
nz,1.12,-90.663
nz,1.736,-90.697
nz,1.817,-91.561
nz,2.011,-91.538
nz,1.99,-92.118
nz,2.2,-92.09
nz,2.227,-92.245
nz,2.3,-92.928
nz,2.372,-93.611
nz,2.44,-94.404
nz,2.507,-95.198
nz,2.222,-95.224
nz,2.238,-96.12
nz,1.873,-96.175
nz,1.886,-96.88
nz,1.898,-97.585
nz,2.088,-97.551
nz,2.077,-97.846
nz,2.145,-98.367
nz,2.213,-98.889
nz,2.112,-98.918
nz,2.19,-99.657
nz,2.269,-99.739
nz,2.269,-99.739
nz,2.273,-99.811
nz,2.272,-99.913
nz,2.3,-100.047
nz,2.207,-100.066
nz,2.207,-100.394
nz,2.204,-100.644
nz,2.21,-101.067
nz,2.199,-101.196
nz,2.241,-101.203
nz,2.232,-101.512
nz,2.232,-101.512
nz,2.16,-101.438
nz,2.104,-101.356
nz,2.049,-101.27
nz,1.98,-101.149
nz,1.906,-101.049
nz,1.832,-100.974
nz,1.743,-100.908
nz,1.679,-100.973
nz,1.655,-100.964
nz,1.514,-101.074
nz,1.471,-101.047
nz,1.386,-101.153
nz,1.423,-101.195
nz,1.35,-101.315
nz,1.399,-101.348
nz,1.338,-101.423
nz,1.389,-101.487
nz,1.318,-101.58
nz,1.404,-101.644
nz,1.334,-101.825
nz,1.269,-101.959
nz,1.206,-102.082
nz,1.134,-102.181
nz,1.134,-102.181
nz,0.713,-102.24
nz,0.706,-102.21
nz,0.372,-102.253
nz,0.157,-102.294
nz,-0.015,-102.319
nz,-0.015,-102.319
nz,-0.503,-102.397
nz,-1.283,-102.524
nz,-1.283,-102.399
nz,-1.533,-102.462
nz,-1.596,-102.307
nz,-1.907,-102.402
nz,-1.906,-102.621
nz,-2.436,-102.687
nz,-2.934,-102.754
nz,-2.936,-102.566
nz,-3.435,-102.571
nz,-4.056,-102.735
nz,-3.951,-103.637
nz,-3.844,-104.539
nz,-4.152,-104.699
nz,-4.078,-105.38
nz,-4.569,-105.544
nz,-4.494,-106.253
nz,-5.043,-106.45
nz,-5.624,-106.587
nz,-5.62,-106.741
nz,-6.019,-106.752
nz,-6.016,-106.845
nz,-6.443,-106.95
nz,-6.367,-107.441
nz,-6.759,-107.607
nz,-7.186,-107.653
nz,-7.514,-107.88
nz,-8.24,-108.063
nz,-8.357,-108.192
nz,-9.145,-108.32
nz,-9.035,-109.038
nz,-8.925,-109.756
nz,-9.677,-109.857
nz,-9.665,-110.071
nz,-10.08,-110.218
nz,-10.802,-110.292
nz,-10.822,-110.447
nz,-11.394,-110.485
nz,-11.472,-110.675
nz,-11.968,-110.926
nz,-12.742,-111.077
nz,-12.755,-110.892
nz,-13.411,-111.007
nz,-13.396,-111.191
nz,-13.541,-111.266
nz,-13.464,-111.846
nz,-13.386,-112.426
nz,-13.865,-112.439
nz,-14.062,-112.581
nz,-14.718,-112.613
nz,-14.704,-112.766
nz,-15.248,-112.869
nz,-15.792,-112.973
nz,-16.351,-113.066
nz,-16.361,-112.973
nz,-16.67,-113.165
nz,-16.683,-113.041
nz,-17.052,-113.241
nz,-17.065,-113.117
nz,-17.521,-113.329
nz,-17.538,-113.174
nz,-17.994,-113.388
nz,-18.008,-113.264
nz,-18.444,-113.383
nz,-18.758,-113.52
nz,-18.777,-113.364
nz,-19.285,-113.623
nz,-19.301,-113.498
nz,-19.968,-113.697
nz,-20.321,-113.796
nz,-20.575,-113.931
nz,-20.599,-114.087
nz,-21.121,-114.229
nz,-21.564,-114.318
nz,-21.627,-114.379
nz,-22.114,-114.421
nz,-22.114,-114.421
nz,-22.106,-114.125
nz,-22.102,-113.906
nz,-22.126,-113.61
nz,-22.223,-113.28
nz,-22.407,-112.934
nz,-22.619,-112.575
nz,-22.821,-112.208
nz,-23.016,-111.924
nz,-23.209,-111.741
nz,-23.327,-111.871
nz,-23.475,-111.864
nz,-23.727,-111.832
nz,-23.86,-111.763
nz,-24.032,-111.713
nz,-24.11,-112.098
nz,-24.222,-112.123
nz,-24.448,-112.103
nz,-24.659,-112.048
nz,-24.891,-111.977
nz,-25.027,-111.978
nz,-25.059,-112.453
nz,-25.198,-112.443
nz,-25.429,-112.388
nz,-25.564,-112.366
nz,-25.664,-112.364
nz,-25.683,-112.437
nz,-25.786,-112.455
nz,-25.787,-112.541
nz,-25.926,-112.55
nz,-25.934,-112.62
nz,-26.038,-112.672
nz,-26.282,-112.683
nz,-26.554,-112.658
nz,-26.801,-112.684
nz,-26.724,-112.947
nz,-26.83,-112.976
nz,-26.83,-112.976
nz,-27.014,-113.112
nz,-27.273,-113.129
nz,-27.577,-113.133
nz,-27.607,-113.001
nz,-27.849,-112.971
nz,-28.129,-112.955
nz,-28.379,-112.934
nz,-28.383,-113.01
nz,-28.549,-113.021
nz,-28.787,-113.02
nz,-29.009,-112.956
nz,-29.16,-112.367
nz,-29.266,-111.806
nz,-29.579,-111.749
nz,-30.025,-111.773
nz,-30.187,-111.775
nz,-30.425,-111.797
nz,-30.624,-111.851
nz,-30.666,-111.885
nz,-31.045,-111.951
nz,-31.386,-111.978
nz,-31.39,-111.964
nz,-31.536,-112.023
nz,-31.536,-112.023
nz,-31.556,-111.66
nz,-31.564,-111.202
nz,-31.715,-110.687
nz,-31.92,-110.21
nz,-32.115,-109.791
nz,-32.4,-109.435
nz,-32.661,-109.206
nz,-32.937,-108.972
nz,-33.02,-109.183
nz,-33.14,-109.41
nz,-33.392,-109.323
nz,-33.702,-109.205
nz,-33.917,-109.27
nz,-34.204,-109.277
nz,-34.545,-109.259
nz,-34.545,-109.259
OK,42.076,146.198
OK,44.187,150.339
OK,46.44,154.195
OK,49.107,157.568
OK,52.159,160.945
ON,25.458,128.462
ON,27.213,130.211
ON,28.751,131.467
ON,24.853,122.024
ON,23.469,123.01
pa,-61.457,161.228
pa,-61.763,161.975
pa,-62.213,162.579
pa,-62.66,163.202
pa,-62.475,163.773
pa,-62.322,164.275
pa,-62.177,164.768
pa,-62.077,165.103
pa,-62.473,165.653
pa,-62.668,165.969
pa,-63.087,166.62
pa,-63.221,166.858
pa,-62.971,167.55
pa,-62.773,168.277
pa,-62.632,168.708
pa,-62.446,169.238
pa,-62.676,169.605
pa,-62.972,170.068
pa,-63.149,170.441
pa,-63.447,171.009
pa,-63.807,171.64
pa,-64.097,172.164
pa,-64.256,172.52
pa,-64.738,173.631
pa,-64.508,174.242
pa,-64.315,174.814
pa,-64.174,175.162
pa,-63.984,175.582
pa,-64.188,176.063
pa,-64.41,176.549
pa,-64.506,176.819
pa,-64.736,177.338
pa,-64.975,177.889
pa,-65.079,178.24
pa,-65.274,178.759
pa,-65.477,179.381
pa,-65.739,179.963
pa,-65.986,-179.197
pa,-66.163,-178.793
pa,-65.862,-177.926
pa,-65.607,-177.072
pa,-65.183,-175.729
pa,-65.505,-175.07
pa,-65.835,-174.418
pa,-65.506,-173.709
pa,-64.978,-172.517
pa,-64.356,-171.3
pa,-64.859,-170.043
pa,-64.764,-169.839
pa,-64.245,-169.109
pa,-63.73,-168.379
pa,-63.106,-167.513
pa,-62.49,-166.608
pa,-62.606,-166.199
pa,-63.007,-165.149
pa,-63.467,-163.921
pa,-62.968,-163.001
pa,-62.394,-162.061
pa,-62.614,-161.338
pa,-62.923,-160.43
pa,-62.595,-159.888
pa,-63.004,-158.703
pa,-62.788,-158.394
pa,-63.07,-157.601
pa,-63.324,-156.717
pa,-62.953,-156.022
pa,-62.433,-155.254
pa,-61.776,-154.324
pa,-61.836,-154.181
pa,-61.399,-153.661
pa,-60.841,-152.943
pa,-60.157,-152.119
pa,-59.469,-151.329
pa,-59.718,-150.382
pa,-59.314,-149.809
pa,-58.822,-149.264
pa,-58.13,-148.276
pa,-57.555,-147.692
pa,-57.638,-147.167
pa,-57.308,-146.681
pa,-56.669,-145.979
pa,-56.228,-145.412
pa,-55.784,-144.857
pa,-55.91,-144.482
pa,-56.263,-143.324
pa,-56.619,-142.086
pa,-56.839,-141.211
pa,-57.053,-140.325
pa,-56.772,-140.041
pa,-56.268,-139.545
pa,-55.725,-139.191
pa,-55.615,-139.578
pa,-55.251,-139.253
pa,-54.712,-138.799
pa,-54.141,-138.338
pa,-53.568,-137.89
pa,-53.688,-137.522
pa,-53.907,-136.59
pa,-53.396,-136.18
pa,-53.643,-135.307
pa,-53.887,-134.205
pa,-54.237,-132.87
pa,-54.432,-132.126
pa,-54.623,-131.375
pa,-54.931,-130.059
pa,-55.129,-129.345
pa,-55.322,-128.624
pa,-55.565,-127.231
pa,-55.064,-126.8
pa,-55.138,-126.197
pa,-55.454,-125.077
pa,-55.587,-124.262
pa,-55.715,-123.442
pa,-55.873,-122.655
pa,-56.026,-121.862
pa,-55.832,-121.635
pa,-55.219,-121.228
pa,-54.41,-120.663
pa,-54.642,-119.685
pa,-54.819,-118.581
pa,-54.35,-118.313
pa,-53.691,-118.037
pa,-53.124,-117.661
pa,-52.897,-118.977
pa,-52.752,-118.875
pa,-52.212,-118.422
pa,-51.772,-118.12
pa,-51.331,-117.824
pa,-50.875,-117.522
pa,-50.418,-117.225
pa,-49.893,-116.802
pa,-49.367,-116.388
pa,-49.589,-115.233
pa,-49.721,-114.556
pa,-49.849,-113.875
pa,-49.357,-113.745
pa,-48.841,-113.528
pa,-48.324,-113.315
pa,-47.773,-113.131
pa,-47.222,-112.95
pa,-46.538,-112.685
pa,-45.854,-112.426
pa,-45.833,-112.675
pa,-45.494,-112.55
pa,-44.938,-112.381
pa,-44.381,-112.216
pa,-43.774,-111.971
pa,-43.166,-111.73
pa,-42.683,-111.538
pa,-42.2,-111.349
pa,-42.249,-110.954
pa,-41.355,-110.832
pa,-40.76,-110.754
pa,-40.164,-110.677
pa,-39.575,-110.533
pa,-38.986,-110.391
pa,-38.978,-111.27
pa,-38.878,-111.268
pa,-38.276,-111.067
pa,-37.674,-110.869
pa,-37.042,-110.668
pa,-36.41,-110.471
pa,-36.358,-110.739
pa,-36.219,-110.715
pa,-35.83,-110.579
pa,-35.797,-110.895
pa,-35.319,-110.877
pa,-35.091,-110.827
pa,-35.091,-110.827
pa,-34.995,-111.126
pa,-34.912,-111.399
pa,-34.811,-111.756
pa,-34.674,-112.187
pa,-34.556,-112.417
pa,-34.3,-112.562
pa,-33.999,-112.628
pa,-33.663,-112.604
pa,-33.65,-112.504
pa,-33.399,-112.46
pa,-33.112,-112.442
pa,-32.794,-112.418
pa,-32.489,-112.415
pa,-32.328,-112.356
pa,-32.343,-112.151
pa,-32.114,-112.065
pa,-31.948,-112.063
pa,-31.774,-112.041
pa,-31.536,-112.023
pa,-31.536,-112.023
pa,-31.39,-111.964
pa,-31.386,-111.978
pa,-31.045,-111.951
pa,-30.666,-111.885
pa,-30.624,-111.851
pa,-30.425,-111.797
pa,-30.187,-111.775
pa,-30.025,-111.773
pa,-29.579,-111.749
pa,-29.266,-111.806
pa,-29.16,-112.367
pa,-29.009,-112.956
pa,-28.787,-113.02
pa,-28.549,-113.021
pa,-28.383,-113.01
pa,-28.379,-112.934
pa,-28.129,-112.955
pa,-27.849,-112.971
pa,-27.607,-113.001
pa,-27.577,-113.133
pa,-27.273,-113.129
pa,-27.014,-113.112
pa,-26.83,-112.976
pa,-26.83,-112.976
pa,-26.809,-113.608
pa,-26.79,-113.944
pa,-26.725,-114.526
pa,-26.604,-115.105
pa,-26.466,-115.291
pa,-26.243,-115.518
pa,-25.968,-115.769
pa,-25.674,-116.028
pa,-25.416,-116.353
pa,-25.172,-116.49
pa,-24.848,-116.099
pa,-24.556,-116.225
pa,-24.458,-116.184
pa,-24.383,-115.968
pa,-24.242,-115.912
pa,-24.105,-115.482
pa,-24.017,-115.402
pa,-23.884,-115.424
pa,-23.468,-115.599
pa,-23.398,-115.254
pa,-23.237,-115.183
pa,-23.179,-114.962
pa,-23.04,-114.875
pa,-23.024,-114.567
pa,-22.543,-114.498
pa,-22.196,-114.505
pa,-22.114,-114.421
pa,-22.114,-114.421
pa,-21.627,-114.379
pa,-21.564,-114.318
pa,-21.121,-114.229
pa,-20.599,-114.087
pa,-20.575,-113.931
pa,-20.321,-113.796
pa,-19.968,-113.697
pa,-19.301,-113.498
pa,-19.285,-113.623
pa,-18.777,-113.364
pa,-18.758,-113.52
pa,-18.444,-113.383
pa,-18.008,-113.264
pa,-17.994,-113.388
pa,-17.538,-113.174
pa,-17.521,-113.329
pa,-17.065,-113.117
pa,-17.052,-113.241
pa,-16.683,-113.041
pa,-16.67,-113.165
pa,-16.361,-112.973
pa,-16.351,-113.066
pa,-15.792,-112.973
pa,-15.248,-112.869
pa,-14.704,-112.766
pa,-14.718,-112.613
pa,-14.062,-112.581
pa,-13.865,-112.439
pa,-13.386,-112.426
pa,-13.464,-111.846
pa,-13.541,-111.266
pa,-13.396,-111.191
pa,-13.411,-111.007
pa,-12.755,-110.892
pa,-12.742,-111.077
pa,-11.968,-110.926
pa,-11.472,-110.675
pa,-11.394,-110.485
pa,-10.822,-110.447
pa,-10.802,-110.292
pa,-10.08,-110.218
pa,-9.665,-110.071
pa,-9.677,-109.857
pa,-8.925,-109.756
pa,-9.035,-109.038
pa,-9.145,-108.32
pa,-8.357,-108.192
pa,-8.24,-108.063
pa,-7.514,-107.88
pa,-7.186,-107.653
pa,-6.759,-107.607
pa,-6.367,-107.441
pa,-6.443,-106.95
pa,-6.016,-106.845
pa,-6.019,-106.752
pa,-5.62,-106.741
pa,-5.624,-106.587
pa,-5.043,-106.45
pa,-4.494,-106.253
pa,-4.569,-105.544
pa,-4.078,-105.38
pa,-4.152,-104.699
pa,-3.844,-104.539
pa,-3.951,-103.637
pa,-4.056,-102.735
pa,-3.435,-102.571
pa,-2.936,-102.566
pa,-2.934,-102.754
pa,-2.436,-102.687
pa,-1.906,-102.621
pa,-1.907,-102.402
pa,-1.596,-102.307
pa,-1.533,-102.462
pa,-1.283,-102.399
pa,-1.283,-102.524
pa,-0.503,-102.397
pa,-0.015,-102.319
pa,-0.015,-102.319
pa,0.157,-102.294
pa,0.372,-102.253
pa,0.706,-102.21
pa,0.713,-102.24
pa,1.134,-102.181
pa,1.134,-102.181
pa,1.214,-102.223
pa,1.221,-102.203
pa,1.349,-102.243
pa,1.361,-102.222
pa,1.528,-102.257
pa,1.541,-102.23
pa,1.752,-102.262
pa,1.778,-102.133
pa,1.904,-102.104
pa,1.903,-102.088
pa,1.972,-102.076
pa,2.024,-102.075
pa,2.137,-102.067
pa,2.161,-102.075
pa,2.308,-102.08
pa,2.327,-102.088
pa,2.391,-102.09
pa,2.412,-102.085
pa,2.486,-102.085
pa,2.502,-102.077
pa,2.574,-102.082
pa,2.635,-102.068
pa,2.635,-102.068
pa,2.786,-102.109
pa,2.798,-102.096
pa,2.893,-102.118
pa,2.889,-102.145
pa,3.072,-102.193
pa,3.239,-102.219
pa,3.239,-102.219
pa,3.458,-102.199
pa,3.751,-102.259
pa,3.778,-102.184
pa,4.653,-102.32
pa,5.529,-102.457
pa,6.355,-102.558
pa,7.182,-102.659
pa,7.791,-102.81
pa,8.4,-102.961
pa,8.37,-103.595
pa,8.34,-104.229
pa,8.456,-104.258
pa,9.175,-104.296
pa,10.017,-104.296
pa,10.123,-103.598
pa,10.275,-103.628
pa,10.937,-103.739
pa,11.405,-103.807
pa,11.872,-103.875
pa,11.89,-103.772
pa,12.587,-103.927
pa,13.328,-104.181
pa,14.07,-104.437
pa,14.672,-104.563
pa,15.274,-104.69
pa,15.108,-105.32
pa,15.558,-105.357
pa,16.261,-105.398
pa,17.031,-105.367
pa,17.768,-105.399
pa,17.881,-105.586
pa,17.881,-105.586
pa,17.929,-106.308
pa,18.016,-106.318
pa,18.12,-106.311
pa,18.281,-106.281
pa,18.52,-106.244
pa,18.544,-106.527
pa,18.59,-106.756
pa,18.647,-107.002
pa,18.756,-107.272
pa,18.863,-107.523
pa,18.936,-107.816
pa,19.107,-108.233
pa,19.224,-108.198
pa,19.384,-108.534
pa,19.55,-108.896
pa,19.625,-108.903
pa,19.806,-109.16
pa,20.027,-109.45
pa,20.142,-109.373
pa,20.176,-109.378
pa,20.242,-109.319
pa,20.397,-109.215
pa,20.5,-109.187
pa,20.558,-109.285
pa,20.643,-109.261
pa,20.739,-109.194
pa,20.824,-109.111
pa,20.949,-109.013
